mlbid,fullname,firstname,lastname,position,priority_pos,projection_name,ip,w,sv,k,era,whip,w_zscore,sv_zscore,k_zscore,era_zscore,whip_zscore,unadjusted_zsum,replacement_pos,adjustment_zscore,final_zsum,value,hit_pitch
595032.0,Chase Whitley,Chase,Whitley,RP,RP,steamer,40.0,2.0,0.0,36.0,3.68,1.23,-0.9158370867589798,-0.6192333315455485,-1.1252911552516385,0.916970226262043,0.9948575942549613,-0.7485337530391624,RP,-0.07979051039360607,-0.8283242634327684,-7.8,p
488984.0,Tommy Hunter,Tommy,Hunter,RP,RP,steamer,35.0,2.0,0.0,28.0,3.9,1.28,-0.9158370867589798,-0.6192333315455485,-1.2701169189484196,0.9705842045649262,1.061001667309774,-0.7736014653782477,RP,-0.07979051039360607,-0.8533919757718538,-8.1,p
474521.0,Shawn Tolleson,Shawn,Tolleson,RP,RP,steamer,30.0,1.0,0.0,28.0,3.7,1.26,-1.1623427699240136,-0.6192333315455485,-1.2701169189484196,1.0983558350998344,1.1662308744424301,-0.7871063108757173,RP,-0.07979051039360607,-0.8668968212693233,-8.3,p
502202.0,Brad Boxberger,Brad,Boxberger,RP,RP,steamer,25.0,1.0,0.0,26.0,3.9,1.34,-1.1623427699240136,-0.6192333315455485,-1.306323359872615,1.1659996395006682,1.2308716731096332,-0.6910281487318757,RP,-0.07979051039360607,-0.7708186591254818,-7.2,p
623439.0,Ryan Garton,Ryan,Garton,RP,RP,steamer,20.0,1.0,0.0,17.0,4.06,1.38,-1.1623427699240136,-0.6192333315455485,-1.4692523440314935,1.2476732699994528,1.3195648619785862,-0.6835903135230166,RP,-0.07979051039360607,-0.7633808239166227,-7.1,p
640737.0,Kevin Gadea,Kevin,Gadea,RP,RP,steamer,15.0,1.0,0.0,12.0,4.66,1.53,-1.1623427699240136,-0.6192333315455485,-1.5597684463419819,1.3042936396090397,1.389467121002422,-0.6475837872000823,RP,-0.07979051039360607,-0.7273742975936883,-6.8,p
592773.0,Ryne Stanek,Ryne,Stanek,RP,RP,steamer,10.0,0.0,0.0,9.0,4.08,1.39,-1.4088484530890473,-0.6192333315455485,-1.6140781077282746,1.45010361798417,1.5255134530810706,-0.6665428212976299,RP,-0.07979051039360607,-0.746333331691236,-7.0,p
621237.0,Jose Alvarado,Jose,Alvarado,RP,RP,steamer,10.0,0.0,0.0,8.0,5.24,1.83,-1.4088484530890473,-0.6192333315455485,-1.6321813281903723,1.3919800527212316,1.4593693800262582,-0.8089136800774783,RP,-0.07979051039360607,-0.8887041904710844,-8.5,p
643493.0,Austin Pruitt,Austin,Pruitt,SP,SP,steamer,9.0,1.0,0.0,7.0,4.27,1.3,-1.1623427699240136,-0.6192333315455485,-1.65028454865247,1.4619788636456497,1.5585854896084768,-0.4112962968679057,SP,0.6596060982602885,0.2483098013923828,3.7,p
621289.0,Jaime Schultz,Jaime,Schultz,SP,SP,steamer,9.0,1.0,0.0,9.0,4.25,1.47,-1.1623427699240136,-0.6192333315455485,-1.6140781077282746,1.462880781037661,1.5355853914780533,-0.39718803668212255,SP,0.6596060982602885,0.26241806157816594,3.8,p
629496.0,Chih-Wei Hu,Chih-Wei,Hu,SP,SP,steamer,9.0,0.0,0.0,6.0,4.67,1.41,-1.4088484530890473,-0.6192333315455485,-1.6683877691145677,1.4439405158054275,1.543703073171144,-0.7088259647725919,SP,0.6596060982602885,-0.04921986651230337,0.5,p
621056.0,Hunter Wood,Hunter,Wood,SP,SP,steamer,9.0,0.0,0.0,7.0,4.75,1.48,-1.4088484530890473,-0.6192333315455485,-1.65028454865247,1.440332846237383,1.5342324445292048,-0.7038010425204779,SP,0.6596060982602885,-0.04419494426018944,0.5,p
571670.0,Dylan Floro,Dylan,Floro,RP,RP,steamer,1.0,0.0,0.0,1.0,3.89,1.26,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6350467898682275,1.7155273356748955,-0.4364115305165286,RP,-0.07979051039360607,-0.5162020409101347,-4.5,p
573188.0,Tyler Sturdevant,Tyler,Sturdevant,RP,RP,steamer,1.0,0.0,0.0,1.0,3.89,1.31,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6350467898682275,1.7147756984810907,-0.43716316771033337,RP,-0.07979051039360607,-0.5169536781039394,-4.5,p
476123.0,Justin Marks,Justin,Marks,RP,RP,steamer,1.0,0.0,0.0,1.0,3.86,1.34,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6351971094335624,1.7143247161648079,-0.43746383046128123,RP,-0.07979051039360607,-0.5172543408548873,-4.5,p
430935.0,Cole Hamels,Cole,Hamels,SP,SP,steamer,204.0,13.0,0.0,186.0,4.07,1.32,1.7957254280563921,-0.6192333315455485,1.5901919140630068,-2.5057060633765893,-2.3135486779957506,-2.0525707307984895,SP,0.6596060982602885,-1.392964632538201,-13.9,p
506433.0,Yu Darvish,Yu,Darvish,SP,SP,steamer,195.0,13.0,0.0,228.0,3.58,1.18,1.7957254280563921,-0.6192333315455485,2.3505271734711073,-1.8433980585097587,-1.724565772930397,-0.04094456145820469,SP,0.6596060982602885,0.6186615368020838,7.6,p
527048.0,Martin Perez,Martin,Perez,SP,SP,steamer,164.0,10.0,0.0,107.0,4.42,1.46,1.0562083785612908,-0.6192333315455485,0.16003749755729357,-1.9775833238323015,-1.8649716007331125,-3.2455423799923784,SP,0.6596060982602885,-2.58593628173209,-26.6,p
456167.0,A.J. Griffin,A.J.,Griffin,SP,SP,steamer,116.0,6.0,0.0,96.0,5.1,1.39,0.07018564590115549,-0.6192333315455485,-0.039097927525780424,-1.3097636015698473,-0.6894110296225814,-2.587320244362602,SP,0.6596060982602885,-1.9277141461023137,-19.6,p
488768.0,Andrew Cashner,Andrew,Cashner,SP,SP,steamer,108.0,6.0,0.0,71.0,5.1,1.5,0.07018564590115549,-0.6192333315455485,-0.4916784390782213,-1.1053289927139944,-0.700835914968413,-2.8468910324050216,SP,0.6596060982602885,-2.187284934144733,-22.3,p
475115.0,Tyson Ross,Tyson,Ross,SP,SP,steamer,85.0,5.0,0.0,77.0,3.99,1.37,-0.17632003726387832,-0.6192333315455485,-0.3830591163056355,-0.044824459274256455,-0.016094431412342968,-1.2395313758016617,SP,0.6596060982602885,-0.5799252775413732,-5.2,p
456713.0,Matt Bush,Matt,Bush,RP,RP,steamer,65.0,3.0,1.0,68.0,3.52,1.22,-0.6693314035939459,-0.5384637665613465,-0.5459881004645142,0.5081010085503368,0.5423720035845397,-0.7033102584849301,RP,-0.07979051039360607,-0.7831007688785362,-7.4,p
473879.0,Sam Dyson,Sam,Dyson,RP,RP,steamer,65.0,3.0,34.0,56.0,3.63,1.35,-0.6693314035939459,2.1269318779173187,-0.7632267460096859,0.4722748454787842,0.41534531783154754,1.5819938916240186,RP,-0.07979051039360607,1.5022033812304125,17.0,p
502026.0,Jeremy Jeffress,Jeremy,Jeffress,RP,RP,steamer,55.0,3.0,1.0,41.0,4.08,1.43,-0.6693314035939459,-0.5384637665613465,-1.0347750529411504,0.5301478781328307,0.5521432871040007,-1.1602790578596114,RP,-0.07979051039360607,-1.2400695682532175,-12.2,p
501817.0,Tony Barnette,Tony,Barnette,RP,RP,steamer,55.0,3.0,0.0,47.0,4.13,1.35,-0.6693314035939459,-0.6192333315455485,-0.9261557301685646,0.516368584643772,0.618287360158813,-1.080064520505474,RP,-0.07979051039360607,-1.15985503089908,-11.4,p
518716.0,Dillon Gee,Dillon,Gee,SP,SP,steamer,46.0,2.0,0.0,30.0,5.17,1.45,-0.9158370867589798,-0.6192333315455485,-1.2339104780242243,0.4629049259062242,0.7317845764233208,-1.5742913939992076,SP,0.6596060982602885,-0.9146852957389191,-8.8,p
605309.0,Keone Kela,Keone,Kela,RP,RP,steamer,45.0,2.0,0.0,54.0,3.38,1.25,-0.9158370867589798,-0.6192333315455485,-0.7994331869338811,0.8924180305906294,0.8888767499285005,-0.5532088247192795,RP,-0.07979051039360607,-0.6329993351128855,-5.8,p
592222.0,Alex Claudio,Alex,Claudio,RP,RP,steamer,40.0,2.0,0.0,30.0,3.91,1.36,-0.9158370867589798,-0.6192333315455485,-1.2339104780242243,0.8708722262259193,0.9166873260992738,-0.9814213440035594,RP,-0.07979051039360607,-1.0612118543971656,-10.3,p
623434.0,Mike Hauschild,Mike,Hauschild,RP,RP,steamer,35.0,2.0,0.0,31.0,4.07,1.28,-0.9158370867589798,-0.6192333315455485,-1.2158072575621268,0.9407708241067809,1.061001667309774,-0.7491051844501002,RP,-0.07979051039360607,-0.8288956948437063,-7.8,p
516714.0,Dario Alvarez,Dario,Alvarez,RP,RP,steamer,30.0,2.0,0.0,35.0,3.71,1.28,-0.9158370867589798,-0.6192333315455485,-1.1433943757137361,1.0968526394464826,1.157211228116774,-0.42440092645500793,P,0.43465781012771054,0.01025688367270261,1.1,p
518617.0,Jake Diekman,Jake,Diekman,RP,RP,steamer,25.0,1.0,0.0,27.0,3.59,1.34,-1.1623427699240136,-0.6192333315455485,-1.2882201394105173,1.2048321938789246,1.2308716731096332,-0.6340923738915216,RP,-0.07979051039360607,-0.7138828842851277,-6.6,p
592712.0,Connor Sadzeck,Connor,Sadzeck,SP,SP,steamer,24.0,1.0,0.0,20.0,4.8,1.49,-1.1623427699240136,-0.6192333315455485,-1.4149426826452007,1.0773110959529084,1.1968976719496611,-0.9223100162121933,SP,0.6596060982602885,-0.26270391795190484,-1.8,p
605226.0,Andrew Faulkner,Andrew,Faulkner,RP,RP,steamer,20.0,1.0,0.0,18.0,4.31,1.43,-1.1623427699240136,-0.6192333315455485,-1.451149123569396,1.222620009110255,1.3045321181024925,-0.7055730978262107,RP,-0.07979051039360607,-0.7853636082198168,-7.4,p
607259.0,Nick Martinez,Nick,Martinez,SP,SP,steamer,18.0,1.0,0.0,12.0,5.3,1.49,-1.1623427699240136,-0.6192333315455485,-1.5597684463419819,1.1765220090741313,1.3312904022019392,-0.8335321365354735,SP,0.6596060982602885,-0.17392603827518505,-0.9,p
543195.0,Eddie Gamboa,Eddie,Gamboa,RP,RP,steamer,10.0,0.0,0.0,9.0,4.48,1.49,-1.4088484530890473,-0.6192333315455485,-1.6140781077282746,1.4300610092728119,1.5104807092049768,-0.7016181738850817,RP,-0.07979051039360607,-0.7814086842786878,-7.3,p
600917.0,Jose Leclerc,Jose,Leclerc,RP,RP,steamer,10.0,0.0,0.0,11.0,4.45,1.54,-1.4088484530890473,-0.6192333315455485,-1.5778716668040795,1.4315642049261637,1.50296433726693,-0.6714249092455817,RP,-0.07979051039360607,-0.7512154196391878,-7.0,p
489294.0,Tanner Scheppers,Tanner,Scheppers,RP,RP,steamer,10.0,0.0,0.0,8.0,4.58,1.46,-1.4088484530890473,-0.6192333315455485,-1.6321813281903723,1.4250503570949724,1.514990532367805,-0.7202222233621907,RP,-0.07979051039360607,-0.8000127337557967,-7.5,p
621281.0,Tyler Wagner,Tyler,Wagner,SP,SP,steamer,9.0,0.0,0.0,6.0,5.29,1.53,-1.4088484530890473,-0.6192333315455485,-1.6683877691145677,1.4159810766530827,1.5274677097849627,-0.753020767311118,SP,0.6596060982602885,-0.09341466905082951,0.0,p
657710.0,Adam Parks,Adam,Parks,RP,RP,steamer,1.0,0.0,0.0,1.0,4.13,1.35,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6338442333455458,1.7141743887260472,-0.4389670339880585,RP,-0.07979051039360607,-0.5187575443816645,-4.5,p
521655.0,Wilmer Font,Wilmer,Font,RP,RP,steamer,1.0,0.0,0.0,1.0,4.24,1.34,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6332930616059835,1.7143247161648079,-0.43936787828886015,RP,-0.07979051039360607,-0.5191583886824662,-4.5,p
493117.0,Kyuji Fujikawa,Kyuji,Fujikawa,RP,RP,steamer,1.0,0.0,0.0,1.0,4.31,1.4,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6329423159535348,1.7134227515322422,-0.44062058857387454,RP,-0.07979051039360607,-0.5204110989674806,-4.6,p
592717.0,Aaron Sanchez,Aaron,Sanchez,SP,SP,steamer,202.0,12.0,0.0,172.0,4.04,1.38,1.5492197448913583,-0.6192333315455485,1.3367468275936398,-2.4345548024512675,-2.4560590899411188,-2.6238806514529367,SP,0.6596060982602885,-1.9642745531926482,-20.0,p
457918.0,J.A. Happ,J.A.,Happ,SP,SP,steamer,184.0,11.0,0.0,157.0,4.26,1.32,1.3027140617263244,-0.6192333315455485,1.0651985206621752,-2.2730113762377204,-1.9166842396668753,-2.4410163650616443,SP,0.6596060982602885,-1.7814102668013558,-18.0,p
573186.0,Marcus Stroman,Marcus,Stroman,SP,SP,steamer,169.0,11.0,0.0,139.0,3.73,1.29,1.3027140617263244,-0.6192333315455485,0.7393405523444179,-1.5040265865046867,-1.542819899468424,-1.6240252034479168,SP,0.6596060982602885,-0.9644191051876283,-9.3,p
462136.0,Marco Estrada,Marco,Estrada,SP,SP,steamer,162.0,9.0,0.0,137.0,4.82,1.34,0.8097026953962569,-0.6192333315455485,0.7031341114202226,-2.2579794197042022,-1.5288394476636566,-2.893215392096928,SP,0.6596060982602885,-2.2336092938366394,-22.8,p
434538.0,Francisco Liriano,Francisco,Liriano,SP,SP,steamer,148.0,10.0,0.0,152.0,4.0,1.37,1.0562083785612908,-0.6192333315455485,0.9746824183516871,-1.3117678624409836,-1.3135705553579942,-1.2136809524315484,SP,0.6596060982602885,-0.5540748541712599,-4.9,p
532077.0,Roberto Osuna,Roberto,Osuna,RP,RP,steamer,65.0,3.0,33.0,74.0,3.51,1.14,-0.6693314035939459,2.0461623129331166,-0.4373687776919284,0.5113579324659326,0.6205422717402272,2.071362335853402,RP,-0.07979051039360607,1.991571825459796,22.3,p
276351.0,Jason Grilli,Jason,Grilli,RP,RP,steamer,65.0,3.0,2.0,74.0,3.94,1.26,-0.6693314035939459,-0.4576942015771446,-0.4373687776919284,0.3713102040953173,0.5032868695066959,-0.6897973092610057,RP,-0.07979051039360607,-0.7695878196546118,-7.2,p
434442.0,J.P. Howell,J.P.,Howell,RP,RP,steamer,55.0,3.0,0.0,42.0,4.15,1.42,-0.6693314035939459,-0.6192333315455485,-1.0166718324790527,0.5108568672481484,0.5604112962358523,-1.2339684041345464,RP,-0.07979051039360607,-1.3137589145281525,-13.0,p
502009.0,Mat Latos,Mat,Latos,SP,SP,steamer,51.0,3.0,0.0,37.0,4.77,1.39,-0.6693314035939459,-0.6192333315455485,-1.1071879347895408,0.4355968715369988,0.6687973795824881,-1.2913584188095484,SP,0.6596060982602885,-0.6317523205492599,-5.7,p
501925.0,Joe Smith,Joe,Smith,RP,RP,steamer,45.0,2.0,0.0,37.0,3.96,1.35,-0.9158370867589798,-0.6192333315455485,-1.1071879347895408,0.7616400087490175,0.8212294024860786,-1.059388941858973,RP,-0.07979051039360607,-1.139179452252579,-11.2,p
571901.0,Aaron Loup,Aaron,Loup,RP,RP,steamer,40.0,2.0,0.0,37.0,3.58,1.28,-0.9158370867589798,-0.6192333315455485,-1.1071879347895408,0.9370128349734014,0.9647921065027738,-0.7404534116178939,RP,-0.07979051039360607,-0.8202439220115,-7.8,p
572193.0,Ryan Tepera,Ryan,Tepera,RP,RP,steamer,35.0,2.0,0.0,33.0,4.0,1.33,-0.9158370867589798,-0.6192333315455485,-1.1796008166379315,0.9530469219424879,1.0346943655266099,-0.726929947473362,RP,-0.07979051039360607,-0.8067204578669681,-7.6,p
592130.0,Danny Barnes,Danny,Barnes,RP,RP,steamer,30.0,2.0,0.0,30.0,3.74,1.23,-0.9158370867589798,-0.6192333315455485,-1.2339104780242243,1.092343052486427,1.1797603439309146,-0.49687749991141095,RP,-0.07979051039360607,-0.576668010305017,-5.2,p
642098.0,Glenn Sparkman,Glenn,Sparkman,RP,RP,steamer,10.0,1.0,0.0,9.0,4.02,1.27,-1.1623427699240136,-0.6192333315455485,-1.6140781077282746,1.4531100092908737,1.543552745732383,-0.39899145417458004,P,0.43465781012771054,0.0356663559531305,1.4,p
544759.0,Bo Schultz,Bo,Schultz,RP,RP,steamer,10.0,0.0,0.0,8.0,4.37,1.36,-1.4088484530890473,-0.6192333315455485,-1.6321813281903723,1.4355727266684355,1.5300232762438986,-0.694667109912634,RP,-0.07979051039360607,-0.7744576203062401,-7.3,p
621366.0,Ryan Borucki,Ryan,Borucki,SP,SP,steamer,9.0,0.0,0.0,5.0,5.5,1.6,-1.4088484530890473,-0.6192333315455485,-1.6864909895766653,1.406510944036966,1.5179970811430237,-0.7900647490312713,SP,0.6596060982602885,-0.13045865077098284,-0.4,p
641632.0,Conner Greene,Conner,Greene,SP,SP,steamer,9.0,0.0,0.0,6.0,5.76,1.64,-1.4088484530890473,-0.6192333315455485,-1.6683877691145677,1.3947860179408216,1.5125852933476298,-0.789098242460712,SP,0.6596060982602885,-0.12949214420042354,-0.4,p
448722.0,Juan Perez,Juan,Perez,RP,RP,steamer,1.0,0.0,0.0,1.0,3.74,1.37,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6357983876949034,1.713873733848525,-0.4373135345162231,RP,-0.07979051039360607,-0.5171040449098292,-4.5,p
425856.0,Gavin Floyd,Gavin,Floyd,RP,RP,steamer,1.0,0.0,0.0,1.0,3.9,1.26,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.634996683346449,1.7155273356748955,-0.436461637038307,RP,-0.07979051039360607,-0.51625214743191306,-4.5,p
433585.0,Jeff Francis,Jeff,Francis,RP,RP,steamer,1.0,0.0,0.0,1.0,3.9,1.25,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.634996683346449,1.7156776631136563,-0.4363113095995461,RP,-0.07979051039360607,-0.5161018199931522,-4.5,p
504186.0,Arnold Leon,Arnold,Leon,RP,RP,steamer,1.0,0.0,0.0,1.0,4.06,1.3,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6341949789979946,1.7149260259198518,-0.4378646511418052,RP,-0.07979051039360607,-0.5176551615354112,-4.5,p
115629.0,LaTroy Hawkins,LaTroy,Hawkins,RP,RP,steamer,1.0,0.0,0.0,1.0,4.07,1.3,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6341448724762164,1.7149260259198518,-0.43791475766358334,RP,-0.07979051039360607,-0.5177052680571894,-4.5,p
539438.0,Scott Diamond,Scott,Diamond,RP,RP,steamer,1.0,0.0,0.0,1.0,4.18,1.31,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6335937007366539,1.7147756984810907,-0.43861625684190697,RP,-0.07979051039360607,-0.518406767235513,-4.5,p
435178.0,Josh Johnson,Josh,Johnson,RP,RP,steamer,1.0,0.0,0.0,1.0,4.42,1.33,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6323911442139725,1.714475043603569,-0.4401194682421101,RP,-0.07979051039360607,-0.5199099786357162,-4.5,p
425844.0,Zack Greinke,Zack,Greinke,SP,SP,steamer,186.0,11.0,0.0,159.0,3.83,1.25,1.3027140617263244,-0.6192333315455485,1.1014049615863706,-1.9149501716093071,-1.760644358233022,-1.8907088380751826,SP,0.6596060982602885,-1.2311027398148942,-12.1,p
592662.0,Robbie Ray,Robbie,Ray,SP,SP,steamer,168.0,11.0,0.0,186.0,3.63,1.27,1.3027140617263244,-0.6192333315455485,1.5901919140630068,-1.4011578972936412,-1.4729176404445878,-0.6004028934944463,SP,0.6596060982602885,0.05920320476584218,1.6,p
592836.0,Taijuan Walker,Taijuan,Walker,SP,SP,steamer,148.0,9.0,0.0,136.0,4.17,1.28,0.8097026953962569,-0.6192333315455485,0.685030890958125,-1.4378358712354262,-1.1133344069284252,-1.6756700233550181,SP,0.6596060982602885,-1.0160639250947296,-9.8,p
571946.0,Shelby Miller,Shelby,Miller,SP,SP,steamer,138.0,8.0,0.0,122.0,4.31,1.35,0.5631970122312231,-0.6192333315455485,0.4315858044887581,-1.3256974754953774,-1.0661315911574911,-2.016279581478436,SP,0.6596060982602885,-1.3566734832181475,-13.5,p
571578.0,Patrick Corbin,Patrick,Corbin,SP,SP,steamer,136.0,8.0,0.0,112.0,4.18,1.38,0.5631970122312231,-0.6192333315455485,0.25055359986778175,-1.1939173232181977,-1.0868767777065,-2.0862768203712414,SP,0.6596060982602885,-1.426670722110953,-14.2,p
640463.0,Braden Shipley,Braden,Shipley,SP,SP,steamer,101.0,5.0,0.0,71.0,4.96,1.45,-0.17632003726387832,-0.6192333315455485,-0.4916784390782213,-0.8555980881704719,-0.46707674769515506,-2.609906643753275,SP,0.6596060982602885,-1.9503005454929867,-19.8,p
407822.0,Jorge de la Rosa,Jorge,de,SP,SP,steamer,81.0,4.0,0.0,77.0,3.9,1.33,-0.42282572042891214,-0.6192333315455485,-0.3830591163056355,0.07167320386051311,0.11499109518719447,-1.2384538692323885,SP,0.6596060982602885,-0.5788477709721,-5.2,p
407845.0,Fernando Rodney,Fernando,Rodney,RP,RP,steamer,65.0,3.0,29.0,64.0,3.8,1.38,-0.6693314035939459,1.7230840529963087,-0.6184009823129047,0.4169071389136572,0.3860314672731649,1.2382902732762802,RP,-0.07979051039360607,1.158499762882674,13.4,p
545332.0,Jake Barrett,Jake,Barrett,RP,RP,steamer,65.0,3.0,10.0,64.0,4.11,1.39,-0.6693314035939459,0.18846231829647125,-0.6184009823129047,0.3159424975301903,0.3762601837537039,-0.4070673863264852,P,0.43465781012771054,0.02759042380122534,1.3,p
605151.0,Archie Bradley,Archie,Bradley,RP,RP,steamer,55.0,3.0,0.0,65.0,3.25,1.22,-0.6693314035939459,-0.6192333315455485,-0.6002977618508071,0.7588841500512057,0.7257714788728834,-0.4042068680662124,P,0.43465781012771054,0.03045094206149812,1.3,p
605177.0,Andrew Chafin,Andrew,Chafin,RP,RP,steamer,55.0,3.0,0.0,55.0,3.46,1.31,-0.6693314035939459,-0.6192333315455485,-0.7813299664717834,0.7010111173971589,0.6513593966862193,-0.7175241875278996,RP,-0.07979051039360607,-0.7973146979215057,-7.5,p
452666.0,Tom Wilhelmsen,Tom,Wilhelmsen,RP,RP,steamer,40.0,2.0,0.0,35.0,4.22,1.41,-0.9158370867589798,-0.6192333315455485,-1.1433943757137361,0.8087401392207092,0.8866218383470864,-0.9831028164504688,RP,-0.07979051039360607,-1.0628933268440748,-10.3,p
542609.0,Enrique Burgos,Enrique,Burgos,RP,RP,steamer,35.0,2.0,0.0,39.0,3.91,1.38,-0.9158370867589798,-0.6192333315455485,-1.0709814938653457,0.9688304763026824,1.0083870637434458,-0.6288343721237458,RP,-0.07979051039360607,-0.7086248825173519,-6.6,p
643355.0,Steve Hathaway,Steve,Hathaway,RP,RP,steamer,30.0,1.0,0.0,29.0,3.99,1.41,-1.1623427699240136,-0.6192333315455485,-1.252013698486322,1.0547631611526305,1.0985835270000082,-0.8802431118032454,RP,-0.07979051039360607,-0.9600336221968515,-9.2,p
611093.0,Silvino Bracho,Silvino,Bracho,RP,RP,steamer,25.0,1.0,0.0,26.0,3.96,1.26,-1.1623427699240136,-0.6192333315455485,-1.306323359872615,1.158483661233909,1.2609371608618207,-0.6684786392464475,RP,-0.07979051039360607,-0.7482691496400535,-7.0,p
642073.0,Jimmie Sherfy,Jimmie,Sherfy,RP,RP,steamer,10.0,0.0,0.0,11.0,3.88,1.38,-1.4088484530890473,-0.6192333315455485,-1.5778716668040795,1.4601249223398491,1.52701672746868,-0.6188118016301463,RP,-0.07979051039360607,-0.6986023120237523,-6.5,p
608355.0,Yuhei Nakaushiro,Yuhei,Nakaushiro,RP,RP,steamer,1.0,0.0,0.0,1.0,3.87,1.36,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6351470029117843,1.7140240612872861,-0.43781459186058114,RP,-0.07979051039360607,-0.5176051022541872,-4.5,p
608678.0,Dominic Leone,Dominic,Leone,RP,RP,steamer,1.0,0.0,0.0,1.0,4.02,1.38,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6343954050851084,1.7137234064097642,-0.438866844564779,RP,-0.07979051039360607,-0.518657354958385,-4.5,p
523989.0,Rubby de la Rosa,Rubby,de,RP,RP,steamer,1.0,0.0,0.0,1.0,4.18,1.33,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6335937007366539,1.714475043603569,-0.4389169117194287,RP,-0.07979051039360607,-0.5187074221130348,-4.5,p
527054.0,Julio Teheran,Julio,Teheran,SP,SP,steamer,183.0,10.0,0.0,167.0,4.1,1.27,1.0562083785612908,-0.6192333315455485,1.2462307252831517,-2.1049541021929823,-1.7592914112841735,-2.181039741178262,SP,0.6596060982602885,-1.5214336429179736,-15.2,p
112526.0,Bartolo Colon,Bartolo,Colon,SP,SP,steamer,164.0,9.0,0.0,114.0,4.21,1.28,0.8097026953962569,-0.6192333315455485,0.28676004079197703,-1.8050164628275074,-1.4212050015108255,-2.7489920596956474,SP,0.6596060982602885,-2.089385961435359,-21.3,p
285079.0,R.A. Dickey,R.A.,Dickey,SP,SP,steamer,164.0,9.0,0.0,132.0,4.26,1.36,0.8097026953962569,-0.6192333315455485,0.6126180091097344,-1.8461038106857919,-1.6184346011651753,-2.661451038890524,SP,0.6596060982602885,-2.0018449406302357,-20.4,p
592314.0,Mike Foltynewicz,Mike,Foltynewicz,SP,SP,steamer,153.0,8.0,0.0,146.0,4.28,1.34,0.5631970122312231,-0.6192333315455485,0.8660630955791013,-1.6266372452964204,-1.347544556517966,-2.1641550255496105,SP,0.6596060982602885,-1.504548927289322,-15.1,p
448802.0,Jaime Garcia,Jaime,Garcia,SP,SP,steamer,130.0,8.0,0.0,115.0,3.6,1.3,0.5631970122312231,-0.6192333315455485,0.30486326125407465,-0.6904469923888809,-0.8060651221010692,-1.2476851725502007,SP,0.6596060982602885,-0.5880790742899122,-5.3,p
605538.0,Matt Wisler,Matt,Wisler,SP,SP,steamer,122.0,6.0,0.0,96.0,4.72,1.38,0.07018564590115549,-0.6192333315455485,-0.039097927525780424,-1.2307957232470963,-0.7964441660203689,-2.6153855024376385,SP,0.6596060982602885,-1.95577940417735,-19.9,p
527055.0,Arodys Vizcaino,Arodys,Vizcaino,RP,RP,steamer,65.0,3.0,24.0,76.0,3.42,1.3,-0.6693314035939459,1.319236228075299,-0.4011623367677331,0.5406702477062939,0.4642017354288522,1.253614470848766,RP,-0.07979051039360607,1.17382396045516,13.5,p
462382.0,Jim Johnson,Jim,Johnson,RP,RP,steamer,65.0,3.0,12.0,61.0,3.53,1.33,-0.6693314035939459,0.3500014482648752,-0.6727106436991976,0.5048440846347412,0.43488788487046937,-0.052308629523057815,P,0.43465781012771054,0.3823491806046527,5.1,p
571871.0,Ian Krol,Ian,Krol,RP,RP,steamer,55.0,3.0,0.0,59.0,3.36,1.28,-0.6693314035939459,-0.6192333315455485,-0.708917084623393,0.7285697043752766,0.6761634240817739,-0.592748691305837,RP,-0.07979051039360607,-0.672539201699443,-6.2,p
606291.0,Mauricio Cabrera,Mauricio,Cabrera,RP,RP,steamer,55.0,3.0,1.0,60.0,3.89,1.46,-0.6693314035939459,-0.5384637665613465,-0.6908138641612953,0.5825091933912538,0.527339259708446,-0.788760581216888,RP,-0.07979051039360607,-0.868551091610494,-8.3,p
608070.0,Jose Ramirez,Jose,Ramirez,RP,RP,steamer,45.0,2.0,0.0,47.0,4.13,1.42,-0.9158370867589798,-0.6192333315455485,-0.9261557301685646,0.723308519588545,0.7738762592763834,-0.9640413696081644,RP,-0.07979051039360607,-1.0438318800017705,-10.1,p
447714.0,Eric O'Flaherty,Eric,O'Flaherty,RP,RP,steamer,40.0,2.0,0.0,33.0,3.83,1.4,-0.9158370867589798,-0.6192333315455485,-1.1796008166379315,0.886906313195006,0.8926349358975239,-0.9351299858499299,RP,-0.07979051039360607,-1.014920496243536,-9.8,p
